@RELATION BOW 

@ATTRIBUTE Text string 

@ATTRIBUTE Klase {neutral,positive,negative}
@DATA
'RT @guardiantech: #Microsoft Kinect brings ´playful learning´ to the Xbox 360 http://t.co/ys79quRD #Gaming"',neutral
'@Bravo u should have a cast of  Latina #housewives  WE have some pretty  successful Latina Women in this world #GOOGLE them.."',neutral
'I want the new #google #galaxynexus. Android 4.0 is going to be the fucks"',positive
'SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator --- Posts on Twitter"',neutral
'#ihateitwhen i think of a cool twit,by da tym i grab da fone & load #twitter i would have forgotten it!!! #dumbass"',neutral
'U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple"',neutral
'S/O to @apple for replacing my phone for freeî€Ž"',positive
'#stage #Toulouse #Microsoft #net #SuperBoÃ®te #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;)"',neutral
'Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour"',neutral
'RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"',neutral
'Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev #wp7 #msteched"',neutral
'Hm... Can´t decide if I should like it or not... #Microsoft #OmniTouch  http://t.co/k074N0z2"',neutral
'#google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/YLRL4lZy"',neutral
'RT @x_JustLucky_x: I don´t know why I even bother checking FB anymore. I stare for two minutes and just log off lol #Twitter&gt;Fb"',neutral
'@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu"',neutral
'@grumbledook still poor central management from Apple then? #microsoft"',neutral
'@apple the iPhone 4s is great #genius"',positive
'@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed."',negative
'#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided..."',negative
'RT @Str8Talk123: Need to step my #twitter game! Where is #teamfollowback #miami #ff  @JAYSCANDRETH  @WhatupHOE1211"',neutral
'#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things"',positive
'RT @ItalianJoya: i better be able to see my RT´s tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!"',negative
'@Apple sells record 4M #iPhone4S phones in first 3 days!"',neutral
'Tool  to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/jkZqrnO6 #Excel #Microsoft"',neutral
'@apple  why don´t you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks."',negative
'is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK"',neutral
'RT @meko2301: #Google #Android #ICS #IceCreamSandwich"',neutral
'Wowww | Can watching #Twitter trends help predict the future? http://t.co/2bRzlsGc via @zite"',neutral
'Panorama',neutral
'Microsoft Announces Interactive TV For Childrenâ€™s Games & Story Books #Xbox #Microsoft #family #fb http://t.co/BOCzCmbg"',neutral
'RT @CNBC: The World´s 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter"',neutral
'Is it just me or is #iOS5 faster for the iPad? @apple"',positive
'Samsung Galaxy Nexus Official, Launches Worldwide November - http://t.co/UX1CiB6A #galaxynexus #samsung #google #ics"',neutral
'~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless"',neutral
'#Microsoft announces two new Xbox 360 holiday bundles http://t.co/GgLwTSlT"',neutral
'Hey @apple why is Siri not available for the Mac?"',neutral
'RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ..."',neutral
'Thank god Gmail app has been redesigned under Android 4.0. Conversations automatically expanded. #Google #Android #ICS"',positive
'NIGGAS B TALK REACLESS OVA #TWITTER LIKE I DNT GOT DAT TOOL N MI TRUCK #BASKETBALL OV COURSE"',neutral
'iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space"',positive
'People that do this "" #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter."',neutral
'A Childâ€™s-Eye View Of #Microsoftâ€™s #Kinect For Kids: http://t.co/xW1ACTtj | #solutions #Kasper"',neutral
'Wow. Great deals on refurbed #iPad (first gen) models. RT: Apple offers great deals on refurbished 1st-gen iPads http://t.co/ukWOKBGd @Apple"',positive
'#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http://t.co/9bWt2W6z #DhilipSiva"',positive
'@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do."',negative
'if u couldnt tweet from your phone a lot of people wouldnt be on #twitter -- #broke #fact"',neutral
'@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI"',positive
'#Microsoft´s Ballmer: Weâ€™re beating #Google in the #cloud http://t.co/XIq3v54f"',neutral
'#Microsoft builds a functioning â€˜holodeskâ€™ to interact with digital items http://t.co/otvmQxJ2"',neutral
'Sleep time. #twitter off"',neutral
'Microsoft CEO on not http://t.co/veCmSAHQ #Buying #Lucky #Microsoft"',neutral
'Hmmmm a lot of #Siri features don´t work in Canada. Location and directions? Seriously @apple come on!"',negative
'@apple Give Siri back!"',neutral
'Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC"',neutral
'yo, @apple, this update is a disaster"',negative
'- #twitter please forgive my last slew of tweets I´m having a rough night , but I pray you´ll forgive me .#tosleepigo"',neutral
'will be at the London #Microsoft Partner Business Briefing tomorrow - see some of you there :)"',neutral
'Installing the Ice Cream Sandwich SDK #android #google"',neutral
'I just installed Twidroyd for #Twitter on my #Android Phone - It´s #Free and you can mute users :) http://t.co/JlrUWRf6"',neutral
'http://t.co/pUvXwjjc How do #CMM & #BBC get #massive #hits? Is #Google @ work? blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy"',neutral
'Reading: Android 4.0 ´Ice Cream Sandwich´ Features Announced By Google (HuffPost- Oct.18) #google http://t.co/wmqNPcLV"',neutral
'Welcome to #twitter @jackpot15!!"',neutral
'need #facebook fans, #twitter followers and #youtube views by nvida2: i needâ€¦ http://t.co/tK6IHH2B #freelance #job"',neutral
'Also @EricGreenspan, don´t forget @Apple stop closing the app store after each bloody purchase..."',negative
'Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!"',negative
'""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps"""',neutral
'@Apple will be rolling out iPhone 4S to more than 20 more countries by the end of the month."',neutral
'Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta"',neutral
'So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later"',neutral
'Just installed Windows 7 Ultimate Service Pack 1 with IE9. It looks like IE9 is trying to look like Chrome. #windows7 #ie9 #microsoft #ie8"',neutral
'Boaa noite #twitter *-*"',neutral
'#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva"',neutral
'Â«@BigBellyBigCuz RT @Free_Nuttball #fuckyoumean #Pittsburgh don´t got the best #twitter.Â»"',neutral
'New Galaxy Nexus: App Improvements - Gmail  offline search of last 30 days  #nexus #samsung #google #android bit.ly/nEJbyE"',positive
'Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon â€œGot #Microsoftâ€œ? http://t.co/CStd8cPM #humor #foodie #microsoft"',neutral
'The new Samsung Galaxy nexus..',neutral
'Dear #twitter I have missed you. Promise i´ll keep in touch more often"',positive
'RT @SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung"',positive
'#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i´ll ask. Thank you..."',negative
'#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/xOqL8Wqh"',neutral
'RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google"',neutral
'#Skype often crashing: #microsoft, what are you doing?"',negative
'My #twitter age is 285 days 8 hours 52 minutes 38 seconds. Find out yours at http://t.co/q5mvW7VF #twittertime"',neutral
'So much garbage. #Twitter"',negative
'One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple"',neutral
'Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread"',negative
'- Ima Addicted To #Twitter."',neutral
'When are they going to drop the charade and list Steve Ballmer as one of the producers of Hawaii Five-O? #productplacement #microsoft #ftl"',neutral
'Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts, the group ... http://t.co/brBjtB86 #Google+"',neutral
'@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I´m back at the hotel relaxing."',negative
'The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android"',negative
'New Galaxy Nexus: App Improvements -  Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE"',positive
'37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE"',neutral
'The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google"',positive
'Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/3bL6rh5v"',neutral
'RT @twinkleG_ray: Quit acting all hard. It´s only #twitter"',neutral
'#Microsoft shows ´touch screen´ for any surface | Nanotech - The Circuits Blog - CNET News http://t.co/qwhoCf5T via @cnet"',neutral
'Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!"',neutral
'#Breakfast at #Microsoft with #PMs in SF 10/25: http://t.co/JXpUVecS"',neutral
'Galaxy Nexus â€“ the first Ice Cream Sandwich phone coming to Verizon http://t.co/BiPvBdxz  #android #google"',neutral
'RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"',neutral
'@lukerussell1 #iWantAnAutomaticPromotion and we´ll be running #Microsoft before you know it."',neutral
'New post: Touch Everywhere http://t.co/KKDup8v1 #microsoft #research #touch"',neutral
'#Microsoft Community Blogs The 7/365 Review - The Cloud´s Impact on Business http://t.co/gPB2MjFW"',neutral
'Why doesn´t @apple iCloud sync Stickies? They´ve always been around, just nothing every progressed w/ them!! Why apple why?  @gruber"',negative
'Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we´ll read em? Really???"',negative
'Ok so my #EX girlfriend hacked my #TWITTER this should be funny"',neutral
'@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US"',neutral
'@SusanFelicity Many people pay little attention to important issues. I strongly believe social media, like #twitter, is changing this."',neutral
'#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn"',neutral
'Samsung Galaxy Nexus vs. Galaxy S II, Nexus One and Nexus S (macro hands-on) http://t.co/F9l7GnWT #Google #NexusS"',neutral
'#Microsoft, Steve Ballmer, speaks at Web 2.0 Summit in San Francisco: http://t.co/awtf2xJW #Bing #Android #Google #Apple #Amazon"',neutral
'#Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus"',positive
'Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/Hfzf2cJe via @calumo"',neutral
'@natemarozzi that´s what #Twitter is for"',neutral
'""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps"""',neutral
'90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas."',negative
'Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google"',neutral
'Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"',neutral
'New #70-680 #Exam #Questions are available @techxams http://t.co/S0VxsRuU #Microsoft"',neutral
'Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google"',negative
'Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what´s new from Android http://t.co/DGGsNOh2"',neutral
'Is it JUST a coincidence that @Apple named their virtual assistant after Tom and Katie´s robot daughter?"',neutral
'goodbye Bump ... #Google #ICS"',positive
'#Microsoft Excel Tips: How To Alternate the Color Between Rows #tips ',neutral
'it´s in the curve baby http://t.co/ORDg1z2F #google #nexus #android #samsung"',neutral
'Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!"',negative
'I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks."',negative
'4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!"',positive
'@apple..good ipad"',positive
'IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5"',neutral
'I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki´s"',positive
'@apple and @nintendo need to partner up for the app store"',neutral
'#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases',neutral
'@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files."',neutral
'RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore."',negative
'Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 ""Ice-Cream Sandwich"" http://t.co/S8hSL06q #Google #Android"',neutral
